developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
802,1,0,0,0,0,0
803,1,1,0,0,0,0
804,1,0,0,0,0,1
805,1,1,0,0,0,0
806,1,0,0,0,0,0
807,6,0,0,0,0,0
808,1,0,0,0,0,1
809,2,0,0,0,0,2
810,1,0,0,0,0,0
811,1,0,0,0,0,0
812,5,1,0,0,0,4
813,1,0,0,0,0,2
814,1,1,0,0,0,0
815,1,1,0,0,0,0
816,1,0,0,0,0,1
817,2,2,0,0,0,0
818,1,0,0,0,0,0
819,1,1,0,0,0,0
820,1,0,0,0,0,0
821,1,0,0,0,0,0
822,1,0,0,0,0,0
823,4,0,0,0,0,11
824,1,0,0,0,0,0
825,1,0,0,0,0,0
826,2,0,0,0,0,1
827,2,1,0,0,0,0
828,1,0,0,0,0,0
829,1,0,0,0,0,0
830,1,0,0,0,0,0
831,2,0,0,0,0,0
832,1,0,0,0,0,0
833,1,0,0,0,0,0
834,1,0,0,0,0,0
835,1,0,0,0,0,0
836,3,0,0,0,0,3
837,1,0,0,0,0,0
838,1,0,0,0,0,0
839,2,2,0,0,0,0
840,1,0,0,0,0,0
841,1,0,0,0,0,0
842,1,0,0,0,0,1
843,1,0,0,0,0,0
844,1,0,0,0,0,0
845,1,0,0,0,0,0
846,1,0,0,0,0,0
847,1,0,0,0,0,1
848,1,0,0,0,0,0
849,1,0,0,0,0,0
850,1,0,0,0,0,0
851,1,0,0,0,0,0
852,1,0,0,0,0,0
853,1,0,0,0,0,0
854,1,0,0,0,0,3
855,1,0,0,0,0,2
856,1,0,0,0,0,0
857,1,0,0,0,0,0
858,1,0,0,0,0,0
859,1,1,0,0,0,0
860,1,1,0,0,0,0
861,1,0,0,0,0,0
862,1,0,0,0,0,0
863,1,0,0,0,0,0
864,1,0,0,0,0,0
865,3,1,0,0,0,2
866,1,1,0,0,0,0
867,1,0,0,0,0,0
868,1,0,0,0,0,0
869,1,0,0,0,0,0
870,1,0,0,0,0,0
871,1,0,0,0,0,1
872,1,0,0,0,0,1
873,1,0,0,0,0,1
874,1,0,0,0,0,1
875,1,0,0,0,0,0
876,1,0,0,0,0,0
877,3,2,0,0,0,0
878,1,0,0,0,0,0
879,1,0,0,0,0,0
880,1,1,0,0,0,0
881,2,0,0,0,0,0
882,1,0,0,0,0,0
883,1,0,0,0,0,0
884,1,0,0,0,0,0
885,1,0,0,0,0,0
886,1,0,0,0,0,1
887,1,0,0,0,0,1
888,1,0,0,0,0,0
889,1,0,0,0,0,0
890,1,1,0,0,0,0
891,1,1,0,0,0,0
892,1,0,0,0,0,0
893,1,0,0,0,0,0
894,1,0,0,0,0,0
895,1,0,0,0,0,0
896,1,0,0,0,0,0
897,1,0,0,0,0,0
898,1,1,0,0,0,0
899,1,0,0,0,0,0
900,2,0,0,0,0,0
901,1,0,0,0,0,0
902,1,0,0,0,0,0
903,1,0,0,0,0,0
904,1,1,0,0,0,0
905,1,0,0,0,0,0
906,1,0,0,0,0,0
907,1,0,0,0,0,0
908,2,0,0,0,0,0
909,1,0,0,0,0,0
910,1,0,0,0,0,0
911,2,0,0,0,0,0
912,1,0,0,0,0,0
913,2,0,0,0,0,2
914,1,0,0,0,0,0
915,1,0,0,0,0,0
916,2,2,0,0,0,6
917,2,0,0,0,0,0
918,3,0,0,0,0,0
